Time,Title,Summary,year,month,day,anger,positivity,joy,disgust,surprise,trust,anticipation,sadness,negative,fear
2021-06-10 20:00:00,νέος κοινωνικός τουρισμός 2021 αιτήσεις στον οαεδ για δωρεάν εισιτήρια και διακοπές,ξεκίνησε σήμερα μέσω του govgr η ηλεκτρονική υποβολή αιτήσεων δικαιούχων και παρόχων τουριστικών καταλυμάτων καθώς και ακτοπλοϊκών εταιρειών για τη συμμετοχή τους στο πρόγραμμα κοινωνικού τουρισμού 20212022 του οαεδ οι αιτήσεις μπορούν να υποβάλλονται μέχρι την πέμπτη 17 ιουνίου και ώρα 2359,2021,Jun,10,1,2,0,0,0,0,0,1,2,1
2021-06-10 14:13:00,νέα απεργία προαναγγέλλει η γσεε  πέρα από κάθε προσδοκία η συμμετοχή στις κινητοποιήσεις,χιλιάδες εργαζόμενοι νέοι συνταξιούχοι άνεργοι ένωσαν τη φωνή τους και έδωσαν το παρόν στην σημερινή συγκέντρωση διαμαρτυρίας της γσεε λέγοντας όχι στο εργασιακό σχέδιο νόμου του υπουργείου εργασίας,2021,Jun,10,0,1,1,0,1,1,2,0,2,0
2021-06-10 05:23:00,οι επεισοδιακές απεργίες των ναυτεργατών στο λιμάνι του πειραιά εικόνες βίντεο,μια ακόμα απεργία ναυτεργατών κηρύχθηκε παράνομη από τα δικαστήρια και το λιμάνι μυρίζει και πάλι μπαρούτι,2021,Jun,10,1,0,0,0,0,2,1,0,1,0
2021-06-09 16:34:00,κοινωνικός τουρισμός 2021 ανοίγει η αίτηση για τα 300000 voucher του οαεδ,αύριο πέμπτη 10 ιουνίου 2021 και ώρα 1500 ξεκινάει η ηλεκτρονική υποβολή αιτήσεων δικαιούχων και παρόχων τουριστικών καταλυμάτων καθώς και ακτοπλοϊκών εταιρειών για τη συμμετοχή τους στο πρόγραμμα κοινωνικού τουρισμού 20212022 του οαεδ οι αιτήσεις μπορούν να υποβάλλονται μέχρι την πέμπτη 17 ιουνίου και ώρα 2359,2021,Jun,9,2,3,0,0,0,0,1,1,3,2
2021-06-09 12:38:00,εργασιακό νομοσχέδιο σοβαρές ενστάσεις από σεβ γσεε αδεδυ γσεβεε εκα,τρεις εργοδοτικοί φορείς μίλησαν θετικά για το εργασιακό νομοσχέδιο στην αρμόδια κοινοβουλευτική επιτροπή,2021,Jun,9,0,0,0,0,0,1,0,0,0,0
2021-06-09 10:53:00,κοινωνικός τουρισμός 2021 πόσα χρήματα καλύπτει ο οαεδ για εισιτήρια και διαμονή,ξεκινάει άμεσα ο κοινωνικός τουρισμός του οαεδ για το 2021  2020 όπως αποκάλυψε πρώτο το dnews πόσα όμως είναι τα ποσά που καλύπτουν τα εισιτήρια κοινωνικού τουρισμού για ακτοπλοϊκά και διαμονή σε καταλύματα,2021,Jun,9,0,2,0,0,0,0,0,0,0,0
2021-06-09 06:39:00,αποκλειστικό ανοίγει το govgr για αιτήσεις στον κοινωνικό τουρισμό του οαεδ,ανοίγει μέχρι την παρασκευή η πλατφόρμα στο govgr για αιτήσεις 300000 δικαιούχων για το πρόγραμμα κοινωνικού τουρισμού του οαεδ που θα ξεκινήσει από 1η αυγούστου 2021 σύμφωνα με πληροφορίες του dnews,2021,Jun,9,0,1,0,0,0,0,1,0,0,0
2021-06-08 21:52:00,οαεδ βγήκε η απόφαση για τον κοινωνικό τουρισμό ξεκινούν οι αιτήσεις,δωρεάν διακοπές μέσω του οαεδ οι δικαιούχοι η μοριοδότηση και η χορήγηση των επιταγών για τον κοινωνικό τουρισμό,2021,Jun,8,0,2,2,0,0,1,2,0,0,0
2021-06-08 20:04:00,self test στα ράφια των σούπερ μάρκετ,σχέδιο για διανομή self test από τα σούπερ μάρκετ σκέφτεται η κυβέρνηση μετά το μπλόκο από φαρμακοποιούς για διανομή μετά τις 19 ιουνίου,2021,Jun,8,0,3,0,0,0,1,3,0,2,1
2021-06-08 12:09:00,πανελλαδική απεργία στις 10 ιουνίου πώς θα κινηθούν τα μμμ ποιοι απεργούν,παραλύει η χώρα την πέμπτη 10 ιουνίου από την πανελλαδική απεργία ποιοι συμμετέχουν πώς θα κινηθούν τα μμμ,2021,Jun,8,1,0,0,0,0,0,0,0,1,0
2021-06-08 11:21:00,νέα δεδομένα για τα self test στους δημοσίους υπαλλήλους,νέα δεδομένα για τα self test για τους δημοσίους υπαλλήλους προβλέπει εγκύκλιος του υπουργείου εσωτερικών που εκδόθηκε σήμερα και προβλέπει την προμήθεια τριών αυτοδιαγνωστικών ελέγχων μέχρι τις 1362021,2021,Jun,8,0,1,0,0,0,0,0,0,0,0
2021-06-08 10:38:00,σε ποιες επιχειρήσεις αναμένονται νέες προσλήψεις,ο ισχυρότερος ρυθμός προσλήψεων αναμένεται να καταγραφεί στον τομέα των κατασκευών στον τομέα των χρηματοοικονομικών και παροχής υπηρεσιών προς επιχειρήσεις και στον τομέα της βιομηχανίας παραγωγής,2021,Jun,8,0,0,0,0,0,0,0,0,0,0
2021-06-08 09:41:00,τουρισμός για όλους τα εισιτήρια κοινωνικού τουρισμού και οι περισσότερες επιλογές σε καταλύματα,με 100 επιδότηση συνεχίζεται το πρόγραμμα τουρισμός για όλους δίνει τα λεγόμενα εισιτήρια κοινωνικού τουρισμού σε ακόμα 300000 έλληνες να οργανώσουν τις διακοπές τους και να ταξιδέψουν εντός της χώρας μέχρι το τέλος της φετινής χρονιάς,2021,Jun,8,2,1,1,1,0,0,1,0,2,0
2021-06-08 06:46:00,με τροπολογία η παράταση της άδειας του 2020 το πλάνο του υπουργείου,νομοθετική ρύθμιση ετοιμάζει το υπουργείο εργασίας και κοινωνικών υποθέσεων που θα κατατεθεί ως τροπολογία στο σχέδιο νόμου για το εργασιακό και θα περιλαμβάνει την παράταση χορήγησης των υπολοίπων ημερών άδειας του 2020,2021,Jun,8,0,1,1,0,0,1,1,0,2,0
2021-06-08 06:25:00,αναστολές συμβάσεων εργασίας και συνεργασια οι προθεσμίες και πώς θα δηλωθούν,μέχρι την παρασκευή 11 ιουνίου δηλώνονται οι αναστολές συμβάσεων εργασίας εργαζομένων για το διάστημα από 1η ιουνίου μέχρι τις 11 ιουνίου χωρίς προαναγγελία ενώ από το σάββατο 12 ιουνίου η δήλωση των αναστολών συμβάσεων εργασίας γίνεται με προαναγγελία,2021,Jun,8,1,1,0,1,0,1,1,1,3,1
2021-06-11 10:55:00,κοινωνικός τουρισμός οαεδ προβλήματα στην πλατφόρμα από την καταιγίδα αιτήσεων,προβλήματα αντιμετωπίζει η πλατφόρμα του οαεδ για τον κοινωνικό τουρισμό 202122 και οι ενδιαφερόμενοι δικαιούχοι αδυνατούν σε πολλές περιπτώσεις να ολοκληρώσουν τις αιτήσεις τους η πλατφόρμα του eservicesoaed δεν ανταποκρίνεται για υποβολή και χρειάζεται υπομονή από τους ενδιαφερόμενους πολίτες,2021,Jun,11,0,1,0,0,0,1,1,0,0,0
2021-06-11 09:08:00,κοινωνικός τουρισμός 2021 έξτρα μπόνους για διακοπές τον αύγουστο με τα voucher του οαεδ,ξεκίνησαν οι αιτήσεις για voucher στον κοινωνικό τουρισμό 2021 του οαεδ με επιδότηση ακόμα και στα ακτοπλοϊκά εισιτήρια ενώ υπάρχει έξτρα μπόνους για την περίοδο του αυγούστου,2021,Jun,11,1,1,1,1,1,0,0,0,1,0
2021-06-11 08:48:00,χρυσόγονος για αρνητές εμβολίου μπορεί ο εργαζόμενος να τεθεί σε αργία ή διαθεσιμότητα,προ των ευθυνών τους θα πρέπει να βρεθούν όσοι επιλέξουν να μην εμβολιαστούν όπως είπε πριν λίγες μέρες ο υπουργός ανάπτυξης άδωνος γεωργιάδης,2021,Jun,11,0,0,0,0,0,0,0,0,1,0
